0.000000 0.000000 0.000000 76.153753 244.148059 956.016976 2063.130277 6366.576796 8654.043368 5841.859280 3357.691282 1051.745684 181.312961 69.927128 29.890228 21.565797 31.461221 27.755956 17.494480 0.000000 2.861148 4.925448 0.294846 0.943954 0.689179 0.945497 0.322199 11.827815 3.896319 3.883086 7.567409 30.186096 18.090971 7.301806 10.259051 14.694550 19.073455 19.887220 8.690013 0.000000 1.671119 0.993222 0.000000 0.973527 0.442309 0.000000 0.808253 10.081394 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 473.091630 2397.467482 5694.539454 18108.543708 29908.942382 20883.654671 11034.398396 3758.125452 613.949077 92.682479 70.348462 16.533989 10.023423 6.841441 13.391290 11.259036 0.998330 0.247174 0.149265 0.071138 0.340770 2.714610 12.998557 2.072070 0.864513 0.281878 0.008333 0.000000 0.001399 0.042517 0.098258 0.000000 4.660474 14.710196 5.320203 4.894565 0.000000 33.098193 14.685744 0.115296 0.523312 0.000000 0.024051 0.056352 0.000000 0.000000
