0.000000 0.000000 0.000000 19642.565956 50861.493740 65974.383221 84228.525066 121105.731247 132213.799321 100628.024468 73961.601356 59855.290758 55221.484686 48572.074543 37009.903199 29681.160406 25755.419640 23873.760264 22517.869716 21290.394213
0.000000 0.000000 0.000000 0.000000 67636.182545 102396.095284 133839.227600 238109.073143 308539.080664 227023.854967 142900.324098 83196.217596 53978.418719 35727.914111 25720.908956 13326.570456 7743.537421 4321.265012 1023.592619 26.174325
