0.000000 0.000000 0.000000 0.000000 12.108200 348.599413 499.099266 153.147174 747.821873 392.881395 401.814617 9548.227920 205.070173 190.781618 40.487744 9.787824 31.145353 19.168156 49.201643 21.161214
0.000000 0.000000 0.000000 0.000000 13.431964 161.397896 137.872935 94.332158 253.286753 282.862200 162.442294 859.393341 352.023250 88.386393 10.005804 6.086705 8.922198 29.008902 26.161601 143.699410
0.000000 0.000000 0.000000 0.000000 7.877488 64.477727 99.846150 151.728272 197.485755 383.551769 657.140163 374.532771 331.306923 32.819596 30.778007 5.622153 15.002311 9.826632 54.799786 46.882755
0.000000 0.000000 0.000000 0.000000 10.692401 79.257326 101.014016 149.556934 215.625667 219.807904 383.887012 574.302544 804.035113 354.630760 135.980033 30.666425 10.970460 8.352556 31.035870 530.877166
0.000000 0.000000 0.000000 0.000000 4.771082 29.961795 51.909717 1113.541199 333.172538 923.455365 462.127799 548.519512 527.518211 39.459320 50.190399 5.825587 10.001765 56.058424 17.058343 29.609884
0.000000 0.000000 0.000000 0.000000 17.888475 25.613955 1898.558465 303.076880 578.298502 337.437510 487.436152 526.752178 613.661956 579.500800 117.336535 58.697694 7.063409 6.856370 53.573755 54.334015
0.000000 0.000000 0.000000 0.000000 7.967204 22.187438 456.173062 163.453646 267.255361 329.322436 447.728879 314.223690 315.218823 415.250735 106.756280 29.278900 1.690918 6.341202 29.897611 13.565580
0.000000 0.000000 0.000000 0.000000 4.572002 28.571630 211.771428 267.797612 259.565659 260.029556 147.425691 293.269972 196.593546 315.031965 36.239730 25.948155 77.661237 15.914050 18.284103 8.048550
0.000000 0.000000 0.000000 0.000000 6.791764 13.430912 201.388793 226.934235 211.572221 320.622688 750.844919 425.441044 168.927354 53.238794 20.675311 21.946737 25.134776 11.827385 18.138938 16.850709
0.000000 0.000000 0.000000 0.000000 8.152617 13.023415 355.901408 206.540055 2118.143533 495.307638 695.242298 347.650650 282.451251 166.143555 63.751683 1.213762 34.054798 16.449887 14.591465 17.269366
0.000000 0.000000 0.000000 0.000000 7.018904 17.746216 178.911755 181.468651 846.089041 594.678463 311.231211 243.624864 331.464965 52.340145 23.377949 3.984233 8.080537 1.550301 54.303697 24.473736
0.000000 0.000000 0.000000 0.000000 2.887160 7.276748 126.048297 220.148083 1214.419423 659.114105 468.954873 372.666073 184.524999 27.286762 3.874994 18.135953 20.965363 0.603020 49.543747 14.789314
0.000000 0.000000 0.000000 0.000000 8.589027 7.606843 88.801600 258.293925 666.619933 549.947593 425.286629 413.118520 317.631837 110.082030 0.882288 0.830075 9.331820 10.337384 77.611794 9.338827
0.000000 0.000000 0.000000 0.000000 9.014643 7.726473 122.261537 371.796681 305.045547 341.113677 202.277477 139.632223 400.715488 62.723350 2.734421 1.212006 19.043195 25.782051 77.191986 23.474143
0.000000 0.000000 0.000000 0.000000 14.061938 4.784962 119.091123 420.250233 389.651694 305.586768 309.240895 327.752424 185.304842 50.832143 27.569899 6.794407 3.351872 41.376703 1.805416 22.228417
0.000000 0.000000 0.000000 0.000000 4.255565 6.188861 34.218505 5753.219802 274.712756 560.177402 455.945145 851.124526 226.430343 45.349855 33.118202 12.835961 0.450197 23.792653 28.947826 20.605575
0.000000 0.000000 0.000000 0.000000 2.607015 11.003347 31.909923 1755.288870 555.376085 3305.381953 537.815194 374.871148 225.244861 247.643490 9.730668 15.101706 33.923483 22.471056 5.266771 52.522204
0.000000 0.000000 0.000000 0.000000 9.680531 8.657017 57.486071 727.325152 512.117533 830.976374 538.924324 358.576870 211.162749 358.079961 59.516573 37.951370 3.519156 23.802865 15.420206 76.465342
0.000000 0.000000 0.000000 0.000000 8.425163 8.396064 21.722847 811.014052 567.358499 801.672455 502.117504 359.775478 274.310662 247.735103 67.223775 12.442573 2.192296 22.779254 15.663994 30.954617
0.000000 0.000000 0.000000 0.000000 17.318328 11.493327 43.816249 241.953743 870.632782 495.546006 4249.410937 839.739813 276.600582 198.380742 49.369687 79.462521 23.965202 19.777210 42.366378 74.926391
0.000000 0.000000 0.000000 0.000000 7.368285 16.841311 23.645301 234.278210 12549.170502 821.624010 1034.709772 498.970535 196.525926 346.923705 6.644187 99.457795 41.955759 0.272604 9.073836 36.160775
0.000000 0.000000 0.000000 0.000000 4.643116 17.255288 13.679629 128.062159 2499.501511 558.659823 762.935455 725.804369 574.654472 125.008783 7.498630 16.903812 6.953165 8.693463 2.261914 12.361418
0.000000 0.000000 0.000000 0.000000 7.824034 10.260061 20.802483 90.591296 1086.380677 591.996577 611.796582 3514.682314 383.571555 327.399497 111.436581 42.578241 19.460175 17.284407 10.146824 1.310142
0.000000 0.000000 0.000000 0.000000 3.020252 20.413651 26.891208 105.425702 677.263575 1021.707407 778.555031 1167.034010 619.143127 286.549115 133.584724 55.986381 43.820354 14.439286 2.107912 0.373212
0.000000 0.000000 0.000000 0.000000 11.294663 6.751291 24.352423 73.928971 337.946496 13045.953342 727.958691 686.620720 1334.010293 122.601544 37.100209 47.446703 32.764932 13.121709 1.099748 0.450065
0.000000 0.000000 0.000000 0.000000 4.688728 8.011754 19.733356 65.251741 371.683347 2763.424452 789.379518 583.299821 938.443015 327.855894 183.013583 7.897136 5.892718 7.105380 151.727899 4.008216
0.000000 0.000000 0.000000 0.000000 4.636769 11.122192 30.164527 86.138068 258.624589 1548.821406 920.499323 1031.593081 756.306549 284.034946 138.039592 2.678006 6.123530 4.745783 219.157620 21.743979
0.000000 0.000000 0.000000 0.000000 8.532079 11.182707 30.879072 75.411670 319.136009 1379.470761 973.740515 815.403227 607.370591 1467.218079 48.468190 18.407493 0.628714 0.904368 32.202133 24.891507
