0.000000 0.000000 0.000000 0.000000 0.000000 17.719493 42.729026 0.000000 64.200207 47.585641 45.688586 1286.630762 55.834237 20.824690 8.348223 0.000000 0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 0.000000 2.122220 14.158001 16.473478 30.356391 13.943254 14.681431 90.059134 54.584715 31.551300 1.777123 0.000000 5.032514 1.157392 0.000000 51.026074
0.000000 0.000000 0.000000 0.000000 0.000000 22.314980 17.121685 7.107653 15.288928 11.406397 86.440578 29.539292 38.407761 10.250984 5.892154 0.300482 0.000000 0.000000 7.522663 17.329606
0.000000 0.000000 0.000000 0.000000 0.000000 2.963491 7.657654 4.351842 26.331949 24.834413 37.852017 15.003044 69.242667 103.430650 28.884217 0.000000 0.000000 0.000000 0.000000 94.695624
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 14.645395 98.494123 46.746244 47.350976 48.743764 36.142259 88.078208 21.561541 9.327973 0.125372 0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 95.233867 16.453287 69.966207 23.466590 42.708158 34.588994 102.943702 44.710480 52.114624 0.000000 0.000000 0.194384 45.434570 10.795896
0.000000 0.000000 0.000000 0.000000 0.000000 14.610496 24.385953 0.000000 14.741379 59.285190 69.089785 56.096324 46.997818 23.215377 0.000000 2.159683 0.000000 0.000000 8.112059 0.000000
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 40.727266 38.392740 10.657621 11.169207 5.039762 18.246248 36.852616 44.157472 3.299244 0.000000 57.919888 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 40.163704 36.448522 23.229964 70.877955 91.638620 34.858677 6.551981 0.000000 0.014321 0.000000 13.271741 6.599545 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 61.052179 18.527750 191.043784 36.248276 29.554176 40.067035 45.750342 33.458906 1.263678 0.000000 15.646946 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 0.000000 0.518768 0.000000 0.000000 66.319109 72.276415 21.689048 49.829300 55.271957 7.994269 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 22.793763 39.282192 103.232888 26.658078 43.238209 76.700749 0.000000 0.000000 0.000000 0.000000 0.259030 0.335892 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 3.497887 51.770624 18.282798 51.837778 53.715007 42.532972 34.256362 34.018696 0.000000 0.000000 0.000000 0.000000 10.906188 0.652699
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 35.471162 45.916384 38.808839 42.559853 21.464635 6.029231 121.229931 0.000000 0.000000 0.000000 8.056925 0.000000 0.000000 4.132864
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 49.201455 18.036188 25.885353 37.335755 57.569580 50.712448 15.963691 1.193047 0.887430 0.000000 1.211833 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 695.510570 55.967807 51.180876 11.481150 53.103477 0.000000 0.739459 5.905053 3.032104 0.006305 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 0.000000 1.562544 0.000000 115.531630 60.331205 328.190505 53.808860 20.128612 3.885945 20.042867 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 0.000000 2.551872 0.000000 38.573608 79.437934 56.803687 49.822670 35.533556 8.003759 0.000000 0.000000 5.400071 0.000000 0.000000 0.654053 12.414117
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.297166 138.551776 79.017064 72.460797 32.545141 28.548156 29.125704 42.742969 8.490927 0.000000 0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 22.206099 83.135133 55.168155 412.012320 49.701897 37.403015 32.308526 0.000000 0.000000 3.433871 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1725.836600 83.170020 71.822112 0.000000 11.041164 51.282179 0.000000 24.768813 15.600182 0.025377 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 1.790246 0.000000 0.000000 16.487326 204.968240 46.950916 100.594278 58.760770 43.329390 7.628062 0.000000 0.000000 0.000000 0.000000 0.258226 0.000000
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 83.662919 53.598378 57.264145 302.374866 11.729756 43.097375 66.424378 13.355702 8.475103 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 54.676917 72.120320 90.971191 91.375795 79.902433 40.726190 25.724224 0.000000 13.493984 0.000000 0.260963 0.000000
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 9.958889 55.023730 1833.730635 63.031594 45.316938 43.728558 16.654801 0.000000 0.000000 0.000000 0.000000 0.000000 0.002004
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 31.768109 53.161408 141.053349 56.356453 48.852263 99.561667 29.326882 0.000000 0.000000 0.000000 0.000000 13.473285 0.000000
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 31.162830 34.771053 103.727995 92.046231 91.779698 34.810092 27.370258 0.000000 0.295989 0.000000 0.000000 4.241745 0.000000
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 28.975477 74.482037 63.368187 59.332174 49.209413 44.624543 164.911099 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 10.467148 21.123928 33.415597 1397.783263 40.706651 63.535187 36.378624 17.623052 0.000000 0.000000 0.000000 0.000000 0.000000
