11654.700195 5.827873 11.666012 1.268293 1605.476929 12670.503629 11654.532960 7.399414 2.454731
11685.000000 6.423006 12.857327 3.679961 343.763733 2629.313808 11685.186256 0.796876 0.844036
11721.900391 5.745862 11.501845 3.429531 288.650177 2463.678262 11721.795548 0.700195 0.555651
11779.700195 7.053791 14.120008 3.698156 452.883698 3640.692184 11779.983765 1.199216 1.445338
11838.700195 5.276507 10.562309 2.211542 430.403809 4203.180948 11838.220292 2.000000 2.230887
11899.900391 5.913807 11.838031 3.623362 565.124817 5666.086683 11899.870333 0.900390 1.060882
11925.200195 5.551699 11.113177 2.438983 326.680542 2926.311762 11925.196585 0.400391 0.440620
11953.300781 6.009918 12.030422 3.608163 288.806885 2166.724907 11953.300781 0.200196 0.194893
11973.200195 5.165638 10.340375 2.394737 336.270416 2493.766574 11973.279732 0.600586 0.662381
11989.900391 5.085833 10.180626 2.405356 479.331116 4835.887346 11989.651849 6.799805 5.991940
12007.300781 5.452933 10.915471 1.588836 300.255554 2880.344678 12007.265160 0.299805 0.259027
12019.800781 4.917208 9.843077 1.641501 351.564728 3391.238931 12019.721619 0.398440 0.299569
12034.500000 5.575559 11.160940 2.494328 309.817688 2954.310131 12034.540759 0.700196 0.908565
12049.700195 5.393626 10.796753 2.654659 343.220764 2111.744895 12049.786729 0.398436 0.350063
12063.300781 5.524235 11.058201 2.012297 283.591370 2229.683744 12063.336184 0.299805 0.353899
12084.700195 4.267229 8.541975 1.293236 896.911743 8331.373161 12086.573752 8.599609 6.899589
12113.300781 4.903094 9.814826 1.297999 615.186279 7186.157799 12111.328417 8.799805 9.499005
12134.700195 5.238365 10.485957 2.602719 331.170654 3829.662124 12134.700195 0.200195 0.136932
12148.000000 5.034281 10.077431 2.118770 461.951752 3753.784339 12147.869873 0.700195 0.567779
12210.000000 5.462099 10.933819 1.312690 723.949524 7534.759895 12211.654726 8.399414 5.776543
12236.800781 4.704020 9.416326 1.365686 1994.515503 15923.622572 12236.738954 6.299805 3.829256
12275.100586 5.134886 10.278817 1.544504 481.916473 5464.877004 12275.863240 4.299805 5.949186
12295.900391 5.977193 11.964915 1.867236 670.522522 6847.521471 12297.158352 5.199220 5.423709
12336.000000 5.897397 11.805183 1.891117 493.508575 4956.314917 12335.897061 0.800781 0.870209
12359.900391 5.062423 10.133763 0.682277 2090.727295 16503.401845 12359.990510 5.399414 5.059154
12396.500000 5.601772 11.213412 2.151166 483.832550 6231.416604 12396.603114 1.400390 1.928553
12417.300781 5.509623 11.028952 1.744735 451.578491 5324.429948 12417.444091 0.402344 0.292295
12431.400391 5.839187 11.688660 2.083038 505.947571 5813.847115 12431.432515 2.700195 2.941101
12463.300781 5.569227 11.148264 0.816503 1632.277222 17889.083634 12462.951161 11.100586 8.205474
12498.500000 5.784899 11.579989 1.347439 478.969238 6130.995014 12498.795583 1.199220 1.278716
12529.500000 5.816683 11.643612 1.619855 426.757874 4951.846256 12529.253074 1.500000 1.768300
12549.000000 5.975534 11.961594 0.544090 2832.466309 23505.838568 12549.536152 7.400390 4.396532
12579.200195 6.135805 12.282419 1.189807 494.475037 7059.434128 12583.283595 16.800780 21.170011
12620.000000 5.953368 11.917223 1.744489 764.443665 10904.424406 12622.779319 14.299805 14.993032
12652.300781 6.255777 12.522574 1.114828 431.421997 5401.587342 12652.940127 9.100586 8.637957
12666.000000 6.398874 12.809020 2.062248 462.210266 4834.303007 12666.045067 5.500000 5.798899
12687.300781 6.785816 13.583586 1.339520 1955.815063 17289.535656 12688.360701 7.599609 3.894152
12708.800781 6.013286 12.037165 2.562137 340.193237 3501.658741 12708.714783 0.398440 0.379496
12719.400391 6.532385 13.076276 1.401274 329.621948 3508.389386 12719.641030 6.300781 6.857391
12739.800781 6.798217 13.608410 2.169505 438.958649 3708.005368 12739.838780 0.299805 0.294674
12878.900391 6.146565 12.303958 3.112628 305.110840 2485.520736 12878.935250 0.299805 0.302135
13047.000000 5.763897 11.537948 2.512580 1063.790894 8757.129590 13047.862482 7.199219 4.126351
13183.500000 5.917434 11.845292 2.351769 1063.457397 8282.819838 13184.403990 7.399414 2.862521
